,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,REPORTED_DATE,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID,MARIJUANA?
332940,2016541563.0,2016540000000000.0,2203,burglary-business-by-force,burglary,8/25/16 2:35,8/25/16 4:12,-104.988024,39.6758081,overland,MARIJUANA
333228,2016435651.0,2016440000000000.0,2203,burglary-business-by-force,burglary,7/9/16 11:00,7/10/16 9:22,-105.0033797,39.7078294,athmar-park,MARIJUANA
334072,2016358601.0,2016360000000000.0,1316,threats-to-injure,public-disorder,6/8/16 8:30,6/8/16 11:59,-104.9709658,39.73070739999999,cheesman-park,MARIJUANA
334160,2017521911.0,2017520000000000.0,2202,burglary-residence-by-force,burglary,8/6/17 15:20,8/6/17 15:45,-104.89911299999999,39.750584100000005,east-colfax,MARIJUANA
334297,2017539278.0,2017540000000000.0,2203,burglary-business-by-force,burglary,8/13/17 23:10,8/13/17 23:28,-105.016893,39.6784313,college-view-south-platte,MARIJUANA
334477,2016374732.0,2016370000000000.0,2203,burglary-business-by-force,burglary,6/15/16 2:15,6/15/16 3:00,-104.9013544,39.6809141,indian-creek,MARIJUANA
334517,2016405867.0,2016410000000000.0,2203,burglary-business-by-force,burglary,6/28/16 4:04,6/28/16 5:05,-105.0232461,39.7296158,sun-valley,MARIJUANA
334557,2016580819.0,2016580000000000.0,2999,criminal-mischief-other,public-disorder,9/10/16 7:39,9/10/16 7:39,-104.9545223,39.756226399999996,skyland,MARIJUANA
334771,2016553416.0,2016550000000000.0,2203,burglary-business-by-force,burglary,8/30/16 2:23,8/30/16 2:34,-104.9186442,39.7400086,montclair,MARIJUANA
334855,2016589466.0,2016590000000000.0,2203,burglary-business-by-force,burglary,9/14/16 3:47,9/14/16 3:53,-104.94169550000001,39.7094471,belcaro,MARIJUANA
335204,2016345998.0,2016350000000000.0,2203,burglary-business-by-force,burglary,6/3/16 3:20,6/3/16 5:54,-104.9432584,39.773630700000005,elyria-swansea,MARIJUANA
335379,2016426024.0,2016430000000000.0,2203,burglary-business-by-force,burglary,7/6/16 3:10,7/6/16 4:18,-104.9992513,39.697127200000004,athmar-park,MARIJUANA
335831,2017232754.0,2017230000000000.0,7399,public-order-crimes-other,all-other-crimes,4/7/17 14:12,4/10/17 14:00,-105.0124377,39.6789592,college-view-south-platte,MARIJUANA
335967,2016501289.0,2016500000000000.0,2203,burglary-business-by-force,burglary,8/8/16 5:16,8/8/16 5:49,-104.90752350000001,39.6988834,washington-virginia-vale,MARIJUANA
336140,2016601396.0,2016600000000000.0,1208,robbery-residence,robbery,9/19/16 14:20,9/19/16 14:24,-104.74930069999999,39.7974314,gateway-green-valley-ranch,MARIJUANA
337057,2016639543.0,2016640000000000.0,2999,criminal-mischief-other,public-disorder,10/5/16 20:00,10/5/16 22:30,-104.89839340000002,39.7395279,east-colfax,MARIJUANA
337601,2016494768.0,2016490000000000.0,2203,burglary-business-by-force,burglary,8/5/16 4:41,8/5/16 7:15,-104.9761134,39.788416299999994,globeville,MARIJUANA
337928,2016646481.0,2016650000000000.0,1315,aggravated-assault,aggravated-assault,10/9/16 2:08,10/9/16 2:59,-104.9643817,39.7576196,whittier,MARIJUANA
338019,20168174.0,20168200000000.0,1208,robbery-residence,robbery,1/4/16 22:50,1/5/16 0:21,-105.0185574,39.6792288,college-view-south-platte,MARIJUANA
338226,2016734836.0,2016730000000000.0,3560,drug-marijuana-sell,drug-alcohol,11/16/16 12:25,11/16/16 16:22,-104.9937732,39.773224600000006,globeville,MARIJUANA
339151,2016542853.0,2016540000000000.0,2204,burglary-residence-no-force,burglary,8/25/16 10:30,8/25/16 15:24,-104.8854841,39.7441282,east-colfax,MARIJUANA
339205,2016465294.0,2016470000000000.0,2203,burglary-business-by-force,burglary,7/23/16 4:40,7/23/16 10:16,-104.9248792,39.7714917,northeast-park-hill,MARIJUANA
339493,201599854.0,201600000000000.0,3560,drug-marijuana-sell,drug-alcohol,2/20/15 14:19,2/20/15 15:30,-105.00226699999999,39.711357899999996,valverde,MARIJUANA
339709,2016299349.0,2016300000000000.0,2308,theft-from-bldg,larceny,5/12/16 15:50,5/13/16 17:17,-104.94213880000001,39.788252,elyria-swansea,MARIJUANA
340108,201632070.0,201632000000000.0,2203,burglary-business-by-force,burglary,1/16/16 6:00,1/16/16 6:22,-105.0202174,39.7290133,sun-valley,MARIJUANA
340574,2016365429.0,2016370000000000.0,2203,burglary-business-by-force,burglary,6/11/16 0:30,6/11/16 0:35,-105.0183446,39.7273255,sun-valley,MARIJUANA
341664,2016183372.0,2016180000000000.0,2005,arson-business,arson,3/24/16 3:00,3/24/16 6:11,-104.89803390000002,39.7403936,east-colfax,MARIJUANA
342079,201684696.0,201685000000000.0,2303,theft-shoplift,larceny,2/9/16 14:59,2/9/16 19:32,-104.98795690000001,39.68014,overland,MARIJUANA
342343,2016324107.0,2016320000000000.0,2203,burglary-business-by-force,burglary,5/24/16 1:00,5/24/16 12:22,-104.99829540000002,39.6921459,ruby-hill,MARIJUANA
342667,201628453.0,201628000000000.0,2202,burglary-residence-by-force,burglary,1/14/16 10:00,1/14/16 17:47,-104.95614509999999,39.69603529999999,cory-merrill,MARIJUANA
342934,2016481475.0,2016480000000000.0,2203,burglary-business-by-force,burglary,7/29/16 0:15,7/30/16 11:53,-104.93015079999999,39.7715777,northeast-park-hill,MARIJUANA
343086,2016186990.0,2016190000000000.0,2202,burglary-residence-by-force,burglary,3/25/16 10:15,3/25/16 23:20,-104.97191699999999,39.7677644,cole,MARIJUANA
343283,2015742621.0,2015740000000000.0,2999,criminal-mischief-other,public-disorder,12/23/15 2:30,12/23/15 5:27,-105.0190115,39.7270318,sun-valley,MARIJUANA
343783,2016337382.0,2016340000000000.0,2999,criminal-mischief-other,public-disorder,11/27/15 20:50,5/30/16 9:59,-104.8852352,39.6548654,hampden,MARIJUANA
343952,2015706945.0,2015710000000000.0,2404,theft-of-motor-vehicle,auto-theft,12/5/15 1:35,12/5/15 1:35,-104.89525159999998,39.740157,east-colfax,MARIJUANA
344081,2016329475.0,2016330000000000.0,1315,aggravated-assault,aggravated-assault,5/26/16 18:40,5/26/16 20:44,-104.9912342,39.750513299999994,cbd,MARIJUANA
344314,2016268643.0,2016270000000000.0,2303,theft-shoplift,larceny,4/29/16 16:30,4/30/16 15:45,-104.9974616,39.6686341,overland,MARIJUANA
344434,2015624172.0,2015620000000000.0,2399,theft-other,larceny,10/11/15 15:51,10/25/15 9:53,-104.98746409999998,39.7087028,washington-park-west,MARIJUANA
344779,201585235.0,201585000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,2/12/15 10:07,2/12/15 18:56,-104.98746409999998,39.7087028,washington-park-west,MARIJUANA
345418,2016200139.0,2016200000000000.0,1205,robbery-street,robbery,3/31/16 20:40,3/31/16 20:47,-104.88553300000001,39.738138299999996,east-colfax,MARIJUANA
345893,2016378931.0,2016380000000000.0,1205,robbery-street,robbery,6/16/16 19:20,6/16/16 20:11,-104.9867285,39.7412312,north-capitol-hill,MARIJUANA
346630,2016315074.0,2016320000000000.0,5707,criminal-trespassing,all-other-crimes,5/20/16 2:29,5/20/16 15:52,-105.0337085,39.7618871,west-highland,MARIJUANA
346935,2016323097.0,2016320000000000.0,2203,burglary-business-by-force,burglary,5/24/16 0:10,5/24/16 0:47,-104.92423729999999,39.7781705,northeast-park-hill,MARIJUANA
347959,201629060.0,201629000000000.0,2202,burglary-residence-by-force,burglary,1/14/16 19:10,1/14/16 21:34,-104.9544158,39.7840764,elyria-swansea,MARIJUANA
349004,2016141178.0,2016140000000000.0,2203,burglary-business-by-force,burglary,3/4/16 19:20,3/5/16 9:37,-105.0202174,39.7290133,sun-valley,MARIJUANA
349080,201598053.0,201598000000000.0,2399,theft-other,larceny,2/19/15 11:00,2/19/15 16:11,-104.9703498,39.7887474,elyria-swansea,MARIJUANA
350256,2016198150.0,2016200000000000.0,2203,burglary-business-by-force,burglary,3/31/16 1:00,3/31/16 1:19,-105.00352590000001,39.7127826,valverde,MARIJUANA
351190,2017541562.0,2017540000000000.0,1202,robbery-business,robbery,8/14/17 21:32,8/14/17 23:16,-104.9271467,39.7399844,hale,MARIJUANA
351288,2017393615.0,2017390000000000.0,2203,burg-auto-theft-busn-w-force,burglary,6/16/17 4:40,6/16/17 13:50,-104.99825690000002,39.7164197,baker,MARIJUANA
352072,2017407383.0,2017410000000000.0,2203,burglary-business-by-force,burglary,6/21/17 23:53,6/22/17 0:35,-104.94161480000001,39.7883731,elyria-swansea,MARIJUANA
353326,2017518854.0,2017520000000000.0,2203,burglary-business-by-force,burglary,8/5/17 5:30,8/5/17 5:30,-105.05287040000002,39.696064,mar-lee,MARIJUANA
353397,2017595345.0,2017600000000000.0,2999,criminal-mischief-other,public-disorder,8/16/17 1:30,9/5/17 15:10,-104.8646097,39.7793901,montbello,MARIJUANA
353423,2016420781.0,2016420000000000.0,2203,burglary-business-by-force,burglary,7/4/16 3:34,7/4/16 3:34,-105.01445859999998,39.73401629999999,lincoln-park,MARIJUANA
353427,2016420936.0,2016420000000000.0,2203,burglary-business-by-force,burglary,7/3/16 18:59,7/4/16 7:44,-104.92190020000001,39.7707908,northeast-park-hill,MARIJUANA
354163,2017267756.0,2017270000000000.0,2203,burglary-business-by-force,burglary,4/25/17 2:30,4/25/17 2:56,-104.9880205,39.6758081,overland,MARIJUANA
354242,2017524966.0,2017520000000000.0,2203,burglary-business-by-force,burglary,8/7/17 22:50,8/8/17 0:23,-105.0356659,39.638194399999996,fort-logan,MARIJUANA
354319,2017549616.0,2017550000000000.0,2203,burglary-business-by-force,burglary,8/18/17 1:20,8/18/17 5:00,-104.94265379999999,39.7870274,elyria-swansea,MARIJUANA
354554,201740017.0,201740000000000.0,2203,burglary-business-by-force,burglary,1/19/17 2:40,1/19/17 4:01,-104.93962649999999,39.785585499999996,northeast-park-hill,MARIJUANA
355120,2017263541.0,2017260000000000.0,2203,burglary-business-by-force,burglary,4/23/17 6:00,4/23/17 6:40,-104.9871703,39.6754667,rosedale,MARIJUANA
355757,2017121252.0,2017120000000000.0,2399,theft-other,larceny,2/21/17 18:40,2/21/17 18:40,-105.02188429999998,39.7108436,athmar-park,MARIJUANA
356071,2017406339.0,2017410000000000.0,2303,theft-shoplift,larceny,6/21/17 14:00,6/21/17 17:07,-105.0246315,39.71143120000001,valverde,MARIJUANA
357074,2017474790.0,2017470000000000.0,2999,criminal-mischief-other,public-disorder,6/1/17 12:00,7/18/17 16:30,-105.06696219999999,39.6647598,bear-valley,MARIJUANA
357178,2017616012.0,2017620000000000.0,5312,disturbing-the-peace,public-disorder,9/13/17 18:50,9/13/17 22:32,-105.02464350000001,39.7217179,valverde,MARIJUANA
358739,201688926.0,201689000000000.0,2399,theft-other,larceny,2/8/16 8:10,2/11/16 15:23,-104.9877423,39.684709999999995,overland,MARIJUANA
358918,2017530162.0,2017530000000000.0,1205,robbery-street,robbery,8/10/17 4:28,8/10/17 4:54,-104.9912342,39.750513299999994,cbd,MARIJUANA
360015,2017533507.0,2017530000000000.0,2203,burglary-business-by-force,burglary,8/10/17 22:00,8/11/17 13:22,-104.9866554,39.7303321,capitol-hill,MARIJUANA
360269,2017452915.0,2017450000000000.0,2399,theft-other,larceny,7/9/17 17:18,7/9/17 17:18,-105.0279295,39.7194443,barnum,MARIJUANA
360280,2017135947.0,2017140000000000.0,2203,burglary-business-by-force,burglary,2/28/17 3:45,2/28/17 4:00,-105.02084450000001,39.769409499999995,sunnyside,MARIJUANA
361382,2016505724.0,2016510000000000.0,2203,burglary-business-by-force,burglary,8/10/16 0:35,8/10/16 0:50,-104.96164399999999,39.7778643,elyria-swansea,MARIJUANA
361385,2016505894.0,2016510000000000.0,2203,burglary-business-by-force,burglary,8/10/16 4:00,8/10/16 4:53,-104.94892209999999,39.7790847,elyria-swansea,MARIJUANA
361658,201850731.0,201851000000000.0,2203,burglary-business-by-force,burglary,1/22/18 3:39,1/22/18 3:39,-104.9998105,39.773231200000005,sunnyside,MARIJUANA
361857,201740044.0,201740000000000.0,2203,burglary-business-by-force,burglary,1/19/17 4:00,1/19/17 4:19,-105.00692520000001,39.7222297,baker,MARIJUANA
362120,2017595806.0,2017600000000000.0,2399,theft-other,larceny,9/5/17 15:50,9/5/17 16:43,-104.96812340000001,39.772639399999996,cole,MARIJUANA
362656,2016736303.0,2016740000000000.0,2202,burglary-residence-by-force,burglary,11/17/16 0:40,11/17/16 0:47,-104.97373999999999,39.678935100000004,platt-park,MARIJUANA
362963,2017420883.0,2017420000000000.0,2399,theft-other,larceny,5/10/17 16:26,6/27/17 11:14,-104.98719720000001,39.6999963,washington-park-west,MARIJUANA
364945,2016803636.0,2016800000000000.0,2203,burglary-business-by-force,burglary,12/18/16 0:29,12/18/16 1:06,-104.99479290000001,39.697393700000006,athmar-park,MARIJUANA
365584,2016606308.0,2016610000000000.0,3560,drug-marijuana-sell,drug-alcohol,9/21/16 14:45,9/21/16 14:48,-104.946502,39.7868232,elyria-swansea,MARIJUANA
365910,2017645179.0,2017650000000000.0,5707,criminal-trespassing,all-other-crimes,9/25/17 20:23,9/25/17 21:30,-105.0193611,39.7284086,sun-valley,MARIJUANA
366254,2016339466.0,2016340000000000.0,2203,burglary-business-by-force,burglary,5/31/16 1:09,5/31/16 10:04,-104.90871429999999,39.7013904,washington-virginia-vale,MARIJUANA
366479,2017202740.0,2017200000000000.0,2205,burglary-business-no-force,burglary,3/27/17 21:15,3/28/17 16:32,-104.99138229999998,39.6913667,overland,MARIJUANA
366486,2016744261.0,2016740000000000.0,2203,burglary-business-by-force,burglary,11/20/16 21:30,11/20/16 21:37,-104.9605686,39.7775217,elyria-swansea,MARIJUANA
366557,2016794394.0,2016790000000000.0,2203,burglary-business-by-force,burglary,12/13/16 23:00,12/13/16 23:06,-104.99935520000001,39.6960103,ruby-hill,MARIJUANA
366629,2017342503.0,2017340000000000.0,2203,burglary-business-by-force,burglary,5/26/17 14:44,5/26/17 17:41,-104.90752350000001,39.6988834,washington-virginia-vale,MARIJUANA
366923,2017204677.0,2017200000000000.0,3560,drug-marijuana-sell,drug-alcohol,3/29/17 12:30,3/29/17 17:02,-104.95069529999999,39.721255799999994,cherry-creek,MARIJUANA
367302,2017568217.0,2017570000000000.0,2399,theft-other,larceny,7/30/17 0:01,8/25/17 15:19,-104.85232909999999,39.783454799999994,montbello,MARIJUANA
367884,2017552869.0,2017550000000000.0,2202,burglary-residence-by-force,burglary,8/18/17 12:00,8/19/17 11:36,-105.0352632,39.669001,harvey-park,MARIJUANA
368020,201765337.0,201765000000000.0,2203,burglary-business-by-force,burglary,1/30/17 1:20,1/30/17 1:54,-104.98730829999998,39.6881864,platt-park,MARIJUANA
368148,2017458777.0,2017460000000000.0,2202,burglary-residence-by-force,burglary,7/12/17 2:15,7/12/17 3:14,-105.0389812,39.762791799999995,west-highland,MARIJUANA
368149,2017458806.0,2017460000000000.0,2202,burglary-residence-by-force,burglary,7/12/17 2:46,7/12/17 4:10,-105.03899109999999,39.7483079,sloan-lake,MARIJUANA
368822,201791556.0,201792000000000.0,2203,burglary-business-by-force,burglary,2/8/17 20:07,2/9/17 19:33,-104.98746409999998,39.7087028,washington-park-west,MARIJUANA
368877,201774679.0,201775000000000.0,2999,criminal-mischief-other,public-disorder,1/31/17 22:00,2/2/17 18:08,-104.8646097,39.7793901,montbello,MARIJUANA
369229,2017168135.0,2017170000000000.0,2999,criminal-mischief-other,public-disorder,3/12/17 22:35,3/13/17 18:22,-104.8646097,39.7793901,montbello,MARIJUANA
369371,2016638187.0,2016640000000000.0,2202,burglary-residence-by-force,burglary,10/4/16 8:45,10/5/16 12:14,-104.96501640000001,39.770936999999996,cole,MARIJUANA
370217,2017325694.0,2017330000000000.0,2399,theft-other,larceny,2/4/17 8:00,5/19/17 15:45,-105.0002023,39.695319399999995,ruby-hill,MARIJUANA
370557,201635368.0,201635000000000.0,2307,burglary-vending-machine,larceny,1/17/16 19:58,1/17/16 23:27,-105.02480929999999,39.67258029999999,college-view-south-platte,MARIJUANA
370578,2016515474.0,2016520000000000.0,2203,burglary-business-by-force,burglary,8/14/16 0:30,8/14/16 1:04,-104.8585236,39.7827146,montbello,MARIJUANA
371434,2016788531.0,2016790000000000.0,2203,burglary-business-by-force,burglary,12/11/16 3:04,12/11/16 10:28,-104.9940494,39.7719273,globeville,MARIJUANA
371658,2017459275.0,2017460000000000.0,2203,burglary-business-by-force,burglary,7/12/17 1:45,7/12/17 11:31,-104.94892209999999,39.7790847,elyria-swansea,MARIJUANA
371701,2017645588.0,2017650000000000.0,1205,robbery-street,robbery,9/26/17 3:06,9/26/17 3:06,-104.9878572,39.7478494,cbd,MARIJUANA
372218,2017176651.0,2017180000000000.0,2203,burglary-business-by-force,burglary,3/17/17 5:10,3/17/17 7:01,-105.0002023,39.695319399999995,ruby-hill,MARIJUANA
372275,2017227103.0,2017230000000000.0,1208,robbery-residence,robbery,4/8/17 3:18,4/8/17 5:33,-104.92199790000001,39.7347761,montclair,MARIJUANA
373096,2017653395.0,2017650000000000.0,7399,public-order-crimes-other,all-other-crimes,9/29/17 12:00,9/29/17 13:48,-104.94551090000002,39.7924654,elyria-swansea,MARIJUANA
373224,2017444036.0,2017440000000000.0,2203,burglary-business-by-force,burglary,7/6/17 4:00,7/6/17 5:02,-104.92423729999999,39.7781705,northeast-park-hill,MARIJUANA
373663,2016678496.0,2016680000000000.0,2203,burglary-business-by-force,burglary,10/22/16 19:00,10/23/16 7:28,-104.99040159999998,39.734425200000004,civic-center,MARIJUANA
373884,2015413907.0,2015410000000000.0,2202,burglary-residence-by-force,burglary,7/22/15 9:00,7/22/15 23:32,-105.0284047,39.787295,regis,MARIJUANA
376224,2018462527.0,2018460000000000.0,2203,burglary-business-by-force,burglary,7/9/18 3:55,7/9/18 4:32,-105.0182054,39.711366600000005,valverde,MARIJUANA
377333,201552803.0,201553000000000.0,2204,burglary-residence-no-force,burglary,1/27/15 6:45,1/27/15 22:49,-104.9102576,39.7592277,north-park-hill,MARIJUANA
377611,2018192750.0,2018190000000000.0,2203,burglary-business-by-force,burglary,3/21/18 4:20,3/22/18 18:54,-104.93629209999999,39.7807599,northeast-park-hill,MARIJUANA
377726,2016243893.0,2016240000000000.0,2203,burglary-business-by-force,burglary,4/19/16 23:30,4/20/16 1:44,-104.99975090000001,39.678878499999996,college-view-south-platte,MARIJUANA
377736,201575613.0,201576000000000.0,2203,burglary-business-by-force,burglary,2/7/15 23:45,2/8/15 5:01,-105.0040017,39.7299453,lincoln-park,MARIJUANA
378154,2014640742.0,2014640000000000.0,2203,burglary-business-by-force,burglary,12/3/14 1:30,12/3/14 2:26,-104.97003909999998,39.7776004,elyria-swansea,MARIJUANA
379597,2014229620.0,2014230000000000.0,2203,burglary-business-by-force,burglary,5/6/14 2:45,5/6/14 3:56,-104.9937732,39.773224600000006,globeville,MARIJUANA
379608,2014190360.0,2014190000000000.0,1205,robbery-street,robbery,4/15/14 21:46,4/16/14 0:05,-105.0524865,39.740116,west-colfax,MARIJUANA
380361,201588565.0,201589000000000.0,2203,burglary-business-by-force,burglary,2/14/15 3:00,2/14/15 15:04,-104.9848365,39.7523961,five-points,MARIJUANA
380374,2016534408.0,2016530000000000.0,2203,burglary-business-by-force,burglary,8/22/16 1:00,8/22/16 8:19,-104.9820672,39.7613774,five-points,MARIJUANA
380419,2015504394.0,2015500000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,9/1/15 7:50,9/1/15 14:57,-105.02548700000001,39.7236786,barnum,MARIJUANA
380568,2018398619.0,2018400000000000.0,3562,drug-marijuana-possess,drug-alcohol,6/14/18 8:25,6/14/18 11:55,-104.987485,39.7398975,civic-center,MARIJUANA
381046,2014136772.0,2014140000000000.0,2303,theft-shoplift,larceny,3/5/14 15:01,3/17/14 14:49,-104.99817639999999,39.7162381,baker,MARIJUANA
381226,2018221544.0,2018220000000000.0,2303,theft-shoplift,larceny,4/3/18 17:40,4/3/18 21:00,-104.9896456,39.74351420000001,cbd,MARIJUANA
381262,2018220493.0,2018220000000000.0,2203,burglary-business-by-force,burglary,4/3/18 4:38,4/3/18 11:47,-104.97361799999999,39.673408200000004,rosedale,MARIJUANA
381428,2016279924.0,2016280000000000.0,1205,robbery-street,robbery,5/5/16 13:00,5/5/16 13:45,-104.9328206,39.7546744,north-park-hill,MARIJUANA
381480,2017146136.0,2017150000000000.0,2203,burglary-business-by-force,burglary,3/4/17 4:20,3/4/17 5:22,-104.9974967,39.7153485,baker,MARIJUANA
381492,201666719.0,201667000000000.0,2203,burglary-business-by-force,burglary,2/1/16 3:05,2/1/16 3:25,-104.9589336,39.788371600000005,elyria-swansea,MARIJUANA
382122,2016495157.0,2016500000000000.0,2203,burglary-business-by-force,burglary,8/5/16 4:00,8/5/16 10:00,-104.9945264,39.7832425,globeville,MARIJUANA
382486,2014487483.0,2014490000000000.0,1205,robbery-street,robbery,9/14/14 19:50,9/14/14 19:59,-105.0046226,39.7548036,union-station,MARIJUANA
382969,2014389250.0,2014390000000000.0,1205,robbery-street,robbery,7/26/14 22:20,7/27/14 0:38,-104.9730966,39.7400317,capitol-hill,MARIJUANA
383350,2018142181.0,2018140000000000.0,2203,burglary-business-by-force,burglary,3/1/18 2:17,3/1/18 2:50,-104.8584679,39.7821872,montbello,MARIJUANA
383699,2014566258.0,2014570000000000.0,2308,theft-from-bldg,larceny,10/23/14 23:00,10/24/14 18:52,-104.99011110000001,39.680959200000004,overland,MARIJUANA
383749,2014362122.0,2014360000000000.0,2999,criminal-mischief-other,public-disorder,7/13/14 14:00,7/13/14 15:20,-104.989935,39.7521356,five-points,MARIJUANA
383868,2015517042.0,2015520000000000.0,1205,robbery-street,robbery,9/6/15 21:58,9/6/15 23:13,-105.0420821,39.7133727,barnum-west,MARIJUANA
384635,2015676079.0,2015680000000000.0,1205,robbery-street,robbery,11/18/15 15:00,11/19/15 4:38,-105.02666049999999,39.7852867,regis,MARIJUANA
384752,2015594383.0,2015590000000000.0,5213,weapon-unlawful-discharge-of,all-other-crimes,10/11/15 21:45,10/11/15 23:50,-104.81929840000001,39.780874600000004,montbello,MARIJUANA
385213,2014271247.0,2014270000000000.0,2203,burglary-business-by-force,burglary,5/28/14 6:00,5/28/14 9:38,-104.94161340000001,39.783623799999994,elyria-swansea,MARIJUANA
385816,2017632535.0,2017630000000000.0,7399,public-order-crimes-other,all-other-crimes,9/20/17 14:00,9/21/17 14:00,-105.04873459999999,39.699262899999994,westwood,MARIJUANA
385822,201799201.0,201799000000000.0,1315,aggravated-assault,aggravated-assault,2/12/17 19:18,2/12/17 20:58,-105.0528091,39.7062488,westwood,MARIJUANA
387137,2017283736.0,2017280000000000.0,1313,assault-simple,other-crimes-against-persons,5/1/17 23:40,5/2/17 0:37,-104.9835913,39.7432709,north-capitol-hill,MARIJUANA
387280,2017634605.0,2017630000000000.0,7399,public-order-crimes-other,all-other-crimes,9/20/17 14:00,9/22/17 9:22,-105.00045290000001,39.67808529999999,college-view-south-platte,MARIJUANA
387315,2017698888.0,2017700000000000.0,2203,burglary-business-by-force,burglary,10/18/17 1:55,10/18/17 3:31,-105.0247003,39.708096000000005,athmar-park,MARIJUANA
387573,2017471154.0,2017470000000000.0,2203,burglary-business-by-force,burglary,7/17/17 1:45,7/17/17 2:11,-105.0013738,39.71900529999999,baker,MARIJUANA
387678,2016415313.0,2016420000000000.0,2204,burglary-residence-no-force,burglary,7/2/16 1:15,7/2/16 2:53,-105.0256308,39.6656187,harvey-park-south,MARIJUANA
387904,2017417485.0,2017420000000000.0,2203,burglary-business-by-force,burglary,6/26/17 3:26,6/26/17 5:11,-105.01349540000001,39.7206236,valverde,MARIJUANA
389357,2016485312.0,2016490000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,7/31/16 2:00,8/1/16 11:08,-105.05990109999999,39.6539059,bear-valley,MARIJUANA
390437,2016599721.0,2016600000000000.0,1205,robbery-street,robbery,9/18/16 8:15,9/19/16 11:16,-104.91238670000001,39.7021061,washington-virginia-vale,MARIJUANA
390678,2017484339.0,2017480000000000.0,2203,burglary-business-by-force,burglary,7/22/17 5:00,7/22/17 14:36,-105.02480929999999,39.67258029999999,college-view-south-platte,MARIJUANA
390855,2017632485.0,2017630000000000.0,2204,burglary-residence-no-force,burglary,9/20/17 8:30,9/20/17 16:46,-104.90470549999999,39.702213,washington-virginia-vale,MARIJUANA
390874,2017636816.0,2017640000000000.0,2203,burglary-business-by-force,burglary,9/22/17 4:37,9/22/17 6:20,-104.990766,39.679336799999994,overland,MARIJUANA
391599,2017636673.0,2017640000000000.0,2203,burglary-business-by-force,burglary,9/22/17 1:55,9/22/17 3:03,-105.0243508,39.6883421,ruby-hill,MARIJUANA
391919,2017395946.0,2017400000000000.0,2203,burglary-business-by-force,burglary,6/17/17 2:30,6/17/17 9:56,-104.9112909,39.7022461,washington-virginia-vale,MARIJUANA
391963,2016505750.0,2016510000000000.0,2203,burglary-business-by-force,burglary,8/10/16 1:00,8/10/16 2:36,-104.9945264,39.7832425,globeville,MARIJUANA
392176,2017410206.0,2017410000000000.0,2202,burglary-residence-by-force,burglary,6/23/17 3:39,6/23/17 3:39,-105.03963130000001,39.748294,sloan-lake,MARIJUANA
392256,2016405818.0,2016410000000000.0,2203,burglary-business-by-force,burglary,6/28/16 3:55,6/28/16 3:55,-104.90852849999999,39.65385379999999,hampden,MARIJUANA
392400,2016469226.0,2016470000000000.0,2203,burglary-business-by-force,burglary,7/25/16 5:55,7/25/16 7:39,-104.90871429999999,39.7013904,washington-virginia-vale,MARIJUANA
393454,2016542332.0,2016540000000000.0,2203,burglary-business-by-force,burglary,8/25/16 1:45,8/25/16 11:58,-104.9879509,39.6804776,overland,MARIJUANA
393982,2016606162.0,2016610000000000.0,3560,drug-marijuana-sell,drug-alcohol,9/21/16 13:30,9/21/16 13:31,-105.0203925,39.76944879999999,sunnyside,MARIJUANA
394110,2016193914.0,2016190000000000.0,2203,burglary-business-by-force,burglary,3/29/16 3:10,3/29/16 5:56,-105.0395748,39.7693662,west-highland,MARIJUANA
394210,201778362.0,201778000000000.0,2203,burglary-business-by-force,burglary,2/4/17 4:09,2/4/17 5:43,-104.9874946,39.673384399999996,rosedale,MARIJUANA
394478,20168307.0,20168300000000.0,2205,burglary-business-no-force,burglary,1/4/16 23:32,1/5/16 1:04,-105.0202174,39.7290133,sun-valley,MARIJUANA
394924,2016616641.0,2016620000000000.0,2203,burglary-business-by-force,burglary,9/26/16 1:24,9/26/16 1:29,-104.90366909999999,39.6535328,hampden,MARIJUANA
397370,2015466636.0,2015470000000000.0,1205,robbery-street,robbery,8/15/15 18:00,8/15/15 18:12,-104.9912483,39.709847499999995,baker,MARIJUANA
397524,2016246875.0,2016250000000000.0,2203,burglary-business-by-force,burglary,4/20/16 4:30,4/21/16 9:00,-104.9787009,39.7787729,globeville,MARIJUANA
397620,2015637687.0,2015640000000000.0,2202,burglary-residence-by-force,burglary,10/31/15 10:10,10/31/15 10:40,-104.92028,39.70042120000001,washington-virginia-vale,MARIJUANA
397881,2016513172.0,2016510000000000.0,2203,burglary-business-by-force,burglary,8/13/16 1:42,8/13/16 1:42,-104.9992513,39.697127200000004,athmar-park,MARIJUANA
398139,2015558037.0,2015560000000000.0,3560,drug-marijuana-sell,drug-alcohol,9/25/15 16:05,9/30/15 20:08,-104.9872155,39.73007929999999,capitol-hill,MARIJUANA
398613,201696946.0,201697000000000.0,2203,burglary-business-by-force,burglary,2/14/16 19:00,2/15/16 7:20,-104.911188,39.777617299999996,northeast-park-hill,MARIJUANA
